degrees,values
5666,-0.9976
5667,-0.9986
5668,-0.9994
5669,-0.9998
5670,-1.0
5671,-0.9998
5672,-0.9994
5673,-0.9986
5674,-0.9976
5675,-0.9962
5676,-0.9945
5677,-0.9925
5678,-0.9903
5679,-0.9877
5680,-0.9848
5681,-0.9816
5682,-0.9781
5683,-0.9744
5684,-0.9703
5685,-0.9659
5686,-0.9613
5687,-0.9563
5688,-0.9511
5689,-0.9455
5690,-0.9397
5691,-0.9336
5692,-0.9272
5693,-0.9205
5694,-0.9135
5695,-0.9063
5696,-0.8988
5697,-0.891
5698,-0.8829
5699,-0.8746
5700,-0.866
5701,-0.8572
5702,-0.848
5703,-0.8387
5704,-0.829
5705,-0.8192
5706,-0.809
5707,-0.7986
5708,-0.788
5709,-0.7771
5710,-0.766
5711,-0.7547
5712,-0.7431
5713,-0.7314
5714,-0.7193
5715,-0.7071
5716,-0.6947
5717,-0.682
5718,-0.6691
5719,-0.6561
5720,-0.6428
5721,-0.6293
5722,-0.6157
5723,-0.6018
5724,-0.5878
5725,-0.5736
5726,-0.5592
5727,-0.5446
5728,-0.5299
5729,-0.515
5730,-0.5
5731,-0.4848
5732,-0.4695
5733,-0.454
5734,-0.4384
5735,-0.4226
5736,-0.4067
5737,-0.3907
5738,-0.3746
5739,-0.3584
5740,-0.342
5741,-0.3256
5742,-0.309
5743,-0.2924
5744,-0.2756
5745,-0.2588
5746,-0.2419
5747,-0.225
5748,-0.2079
5749,-0.1908
5750,-0.1736
5751,-0.1564
5752,-0.1392
5753,-0.1219
5754,-0.1045
5755,-0.0872
5756,-0.0698
5757,-0.0523
5758,-0.0349
5759,-0.0175
5760,-0.0
5761,0.0175
5762,0.0349
5763,0.0523
5764,0.0698
5765,0.0872
5766,0.1045
5767,0.1219
5768,0.1392
5769,0.1564
5770,0.1736
5771,0.1908
5772,0.2079
5773,0.225
5774,0.2419
5775,0.2588
5776,0.2756
5777,0.2924
5778,0.309
5779,0.3256
5780,0.342
5781,0.3584
5782,0.3746
5783,0.3907
5784,0.4067
5785,0.4226
5786,0.4384
5787,0.454
5788,0.4695
5789,0.4848
5790,0.5
5791,0.515
5792,0.5299
5793,0.5446
5794,0.5592
5795,0.5736
5796,0.5878
5797,0.6018
5798,0.6157
5799,0.6293
5800,0.6428
5801,0.6561
5802,0.6691
5803,0.682
5804,0.6947
5805,0.7071
5806,0.7193
5807,0.7314
5808,0.7431
5809,0.7547
5810,0.766
5811,0.7771
5812,0.788
5813,0.7986
5814,0.809
5815,0.8192
5816,0.829
5817,0.8387
5818,0.848
5819,0.8572
5820,0.866
5821,0.8746
5822,0.8829
5823,0.891
5824,0.8988
5825,0.9063
5826,0.9135
5827,0.9205
5828,0.9272
5829,0.9336
5830,0.9397
5831,0.9455
5832,0.9511
5833,0.9563
5834,0.9613
5835,0.9659
5836,0.9703
5837,0.9744
5838,0.9781
5839,0.9816
5840,0.9848
5841,0.9877
5842,0.9903
5843,0.9925
5844,0.9945
5845,0.9962
5846,0.9976
5847,0.9986
5848,0.9994
5849,0.9998
5850,1.0
5851,0.9998
5852,0.9994
5853,0.9986
5854,0.9976
5855,0.9962
5856,0.9945
5857,0.9925
5858,0.9903
5859,0.9877
5860,0.9848
5861,0.9816
5862,0.9781
5863,0.9744
5864,0.9703
5865,0.9659
5866,0.9613
5867,0.9563
5868,0.9511
5869,0.9455
5870,0.9397
5871,0.9336
5872,0.9272
5873,0.9205
5874,0.9135
5875,0.9063
5876,0.8988
5877,0.891
5878,0.8829
5879,0.8746
5880,0.866
5881,0.8572
5882,0.848
5883,0.8387
5884,0.829
5885,0.8192
5886,0.809
5887,0.7986
5888,0.788
5889,0.7771
5890,0.766
5891,0.7547
5892,0.7431
5893,0.7314
5894,0.7193
5895,0.7071
5896,0.6947
5897,0.682
5898,0.6691
5899,0.6561
5900,0.6428
5901,0.6293
5902,0.6157
5903,0.6018
5904,0.5878
5905,0.5736
5906,0.5592
5907,0.5446
5908,0.5299
5909,0.515
5910,0.5
5911,0.4848
5912,0.4695
5913,0.454
5914,0.4384
5915,0.4226
5916,0.4067
5917,0.3907
5918,0.3746
5919,0.3584
5920,0.342
5921,0.3256
5922,0.309
5923,0.2924
5924,0.2756
5925,0.2588
5926,0.2419
5927,0.225
5928,0.2079
5929,0.1908
5930,0.1736
5931,0.1564
5932,0.1392
5933,0.1219
5934,0.1045
5935,0.0872
5936,0.0698
5937,0.0523
5938,0.0349
5939,0.0175
5940,0.0
5941,-0.0175
5942,-0.0349
5943,-0.0523
5944,-0.0698
5945,-0.0872
5946,-0.1045
5947,-0.1219
5948,-0.1392
5949,-0.1564
5950,-0.1736
5951,-0.1908
5952,-0.2079
5953,-0.225
5954,-0.2419
5955,-0.2588
5956,-0.2756
5957,-0.2924
5958,-0.309
5959,-0.3256
5960,-0.342
5961,-0.3584
5962,-0.3746
5963,-0.3907
5964,-0.4067
5965,-0.4226
5966,-0.4384
5967,-0.454
5968,-0.4695
5969,-0.4848
5970,-0.5
5971,-0.515
5972,-0.5299
5973,-0.5446
5974,-0.5592
5975,-0.5736
5976,-0.5878
5977,-0.6018
5978,-0.6157
5979,-0.6293
5980,-0.6428
5981,-0.6561
5982,-0.6691
5983,-0.682
5984,-0.6947
5985,-0.7071
5986,-0.7193
5987,-0.7314
5988,-0.7431
5989,-0.7547
5990,-0.766
5991,-0.7771
5992,-0.788
5993,-0.7986
5994,-0.809
5995,-0.8192
5996,-0.829
5997,-0.8387
5998,-0.848
5999,-0.8572
6000,-0.866
6001,-0.8746
6002,-0.8829
6003,-0.891
6004,-0.8988
6005,-0.9063
6006,-0.9135
6007,-0.9205
6008,-0.9272
6009,-0.9336
6010,-0.9397
6011,-0.9455
6012,-0.9511
6013,-0.9563
6014,-0.9613
6015,-0.9659
6016,-0.9703
6017,-0.9744
6018,-0.9781
6019,-0.9816
6020,-0.9848
6021,-0.9877
6022,-0.9903
6023,-0.9925
6024,-0.9945
6025,-0.9962
6026,-0.9976
6027,-0.9986
6028,-0.9994
6029,-0.9998
6030,-1.0
6031,-0.9998
6032,-0.9994
6033,-0.9986
6034,-0.9976
6035,-0.9962
6036,-0.9945
6037,-0.9925
6038,-0.9903
6039,-0.9877
6040,-0.9848
6041,-0.9816
6042,-0.9781
6043,-0.9744
6044,-0.9703
6045,-0.9659
6046,-0.9613
6047,-0.9563
6048,-0.9511
6049,-0.9455
6050,-0.9397
6051,-0.9336
6052,-0.9272
6053,-0.9205
6054,-0.9135
6055,-0.9063
6056,-0.8988
6057,-0.891
6058,-0.8829
6059,-0.8746
6060,-0.866
6061,-0.8572
6062,-0.848
6063,-0.8387
6064,-0.829
6065,-0.8192
6066,-0.809
6067,-0.7986
6068,-0.788
6069,-0.7771
6070,-0.766
6071,-0.7547
6072,-0.7431
6073,-0.7314
6074,-0.7193
6075,-0.7071
6076,-0.6947
6077,-0.682
6078,-0.6691
6079,-0.6561
6080,-0.6428
6081,-0.6293
6082,-0.6157
6083,-0.6018
6084,-0.5878
6085,-0.5736
6086,-0.5592
6087,-0.5446
6088,-0.5299
6089,-0.515
6090,-0.5
6091,-0.4848
6092,-0.4695
6093,-0.454
6094,-0.4384
6095,-0.4226
6096,-0.4067
6097,-0.3907
6098,-0.3746
6099,-0.3584
6100,-0.342
6101,-0.3256
6102,-0.309
6103,-0.2924
6104,-0.2756
6105,-0.2588
6106,-0.2419
6107,-0.225
6108,-0.2079
6109,-0.1908
6110,-0.1736
6111,-0.1564
6112,-0.1392
6113,-0.1219
6114,-0.1045
6115,-0.0872
6116,-0.0698
6117,-0.0523
6118,-0.0349
6119,-0.0175
6120,0.0
6121,0.0175
6122,0.0349
6123,0.0523
6124,0.0698
6125,0.0872
6126,0.1045
6127,0.1219
6128,0.1392
6129,0.1564
6130,0.1736
6131,0.1908
6132,0.2079
6133,0.225
6134,0.2419
6135,0.2588
6136,0.2756
6137,0.2924
6138,0.309
6139,0.3256
6140,0.342
6141,0.3584
6142,0.3746
6143,0.3907
6144,0.4067
6145,0.4226
6146,0.4384
6147,0.454
6148,0.4695
6149,0.4848
6150,0.5
6151,0.515
6152,0.5299
6153,0.5446
6154,0.5592
6155,0.5736
6156,0.5878
6157,0.6018
6158,0.6157
6159,0.6293
6160,0.6428
6161,0.6561
6162,0.6691
6163,0.682
6164,0.6947
6165,0.7071
6166,0.7193
6167,0.7314
6168,0.7431
6169,0.7547
6170,0.766
6171,0.7771
6172,0.788
6173,0.7986
6174,0.809
6175,0.8192
6176,0.829
6177,0.8387
6178,0.848
6179,0.8572
6180,0.866
6181,0.8746
6182,0.8829
6183,0.891
6184,0.8988
6185,0.9063
6186,0.9135
6187,0.9205
6188,0.9272
6189,0.9336
6190,0.9397
6191,0.9455
6192,0.9511
6193,0.9563
6194,0.9613
6195,0.9659
6196,0.9703
6197,0.9744
6198,0.9781
6199,0.9816
6200,0.9848
6201,0.9877
6202,0.9903
6203,0.9925
6204,0.9945
6205,0.9962
6206,0.9976
6207,0.9986
6208,0.9994
6209,0.9998
6210,1.0
6211,0.9998
6212,0.9994
6213,0.9986
6214,0.9976
6215,0.9962
6216,0.9945
6217,0.9925
6218,0.9903
6219,0.9877
6220,0.9848
6221,0.9816
6222,0.9781
6223,0.9744
6224,0.9703
6225,0.9659
6226,0.9613
6227,0.9563
6228,0.9511
6229,0.9455
6230,0.9397
6231,0.9336
6232,0.9272
6233,0.9205
6234,0.9135
6235,0.9063
6236,0.8988
6237,0.891
6238,0.8829
6239,0.8746
6240,0.866
6241,0.8572
6242,0.848
6243,0.8387
6244,0.829
6245,0.8192
6246,0.809
6247,0.7986
6248,0.788
6249,0.7771
6250,0.766
6251,0.7547
6252,0.7431
6253,0.7314
6254,0.7193
6255,0.7071
6256,0.6947
6257,0.682
6258,0.6691
6259,0.6561
6260,0.6428
6261,0.6293
6262,0.6157
6263,0.6018
6264,0.5878
6265,0.5736
6266,0.5592
6267,0.5446
6268,0.5299
6269,0.515
6270,0.5
6271,0.4848
6272,0.4695
6273,0.454
6274,0.4384
6275,0.4226
6276,0.4067
6277,0.3907
6278,0.3746
6279,0.3584
6280,0.342
6281,0.3256
6282,0.309
6283,0.2924
6284,0.2756
6285,0.2588
6286,0.2419
6287,0.225
6288,0.2079
6289,0.1908
6290,0.1736
6291,0.1564
6292,0.1392
6293,0.1219
6294,0.1045
6295,0.0872
6296,0.0698
6297,0.0523
6298,0.0349
6299,0.0175
6300,0.0
6301,-0.0175
6302,-0.0349
6303,-0.0523
6304,-0.0698
6305,-0.0872
6306,-0.1045
6307,-0.1219
6308,-0.1392
6309,-0.1564
6310,-0.1736
6311,-0.1908
6312,-0.2079
6313,-0.225
6314,-0.2419
6315,-0.2588
6316,-0.2756
6317,-0.2924
6318,-0.309
6319,-0.3256
6320,-0.342
6321,-0.3584
6322,-0.3746
6323,-0.3907
6324,-0.4067
6325,-0.4226
6326,-0.4384
6327,-0.454
6328,-0.4695
6329,-0.4848
6330,-0.5
6331,-0.515
6332,-0.5299
6333,-0.5446
6334,-0.5592
6335,-0.5736
6336,-0.5878
6337,-0.6018
6338,-0.6157
6339,-0.6293
6340,-0.6428
6341,-0.6561
6342,-0.6691
6343,-0.682
6344,-0.6947
6345,-0.7071
6346,-0.7193
6347,-0.7314
6348,-0.7431
6349,-0.7547
6350,-0.766
6351,-0.7771
6352,-0.788
6353,-0.7986
6354,-0.809
6355,-0.8192
6356,-0.829
6357,-0.8387
6358,-0.848
6359,-0.8572
6360,-0.866
6361,-0.8746
6362,-0.8829
6363,-0.891
6364,-0.8988
6365,-0.9063
6366,-0.9135
6367,-0.9205
6368,-0.9272
6369,-0.9336
6370,-0.9397
6371,-0.9455
6372,-0.9511
6373,-0.9563
6374,-0.9613
6375,-0.9659
6376,-0.9703
6377,-0.9744
6378,-0.9781
6379,-0.9816
6380,-0.9848
6381,-0.9877
6382,-0.9903
6383,-0.9925
6384,-0.9945
6385,-0.9962
6386,-0.9976
6387,-0.9986
6388,-0.9994
6389,-0.9998
6390,-1.0
6391,-0.9998
6392,-0.9994
6393,-0.9986
6394,-0.9976
6395,-0.9962
6396,-0.9945
6397,-0.9925
6398,-0.9903
6399,-0.9877
6400,-0.9848
6401,-0.9816
6402,-0.9781
6403,-0.9744
6404,-0.9703
6405,-0.9659
6406,-0.9613
6407,-0.9563
6408,-0.9511
6409,-0.9455
6410,-0.9397
6411,-0.9336
6412,-0.9272
6413,-0.9205
6414,-0.9135
6415,-0.9063
6416,-0.8988
6417,-0.891
6418,-0.8829
6419,-0.8746
6420,-0.866
6421,-0.8572
6422,-0.848
6423,-0.8387
6424,-0.829
6425,-0.8192
6426,-0.809
6427,-0.7986
6428,-0.788
6429,-0.7771
6430,-0.766
6431,-0.7547
6432,-0.7431
6433,-0.7314
6434,-0.7193
6435,-0.7071
6436,-0.6947
6437,-0.682
6438,-0.6691
6439,-0.6561
6440,-0.6428
6441,-0.6293
6442,-0.6157
6443,-0.6018
6444,-0.5878
6445,-0.5736
6446,-0.5592
6447,-0.5446
6448,-0.5299
6449,-0.515
6450,-0.5
6451,-0.4848
6452,-0.4695
6453,-0.454
6454,-0.4384
6455,-0.4226
6456,-0.4067
6457,-0.3907
6458,-0.3746
6459,-0.3584
6460,-0.342
6461,-0.3256
6462,-0.309
6463,-0.2924
6464,-0.2756
6465,-0.2588
6466,-0.2419
6467,-0.225
6468,-0.2079
6469,-0.1908
6470,-0.1736
6471,-0.1564
6472,-0.1392
6473,-0.1219
6474,-0.1045
6475,-0.0872
6476,-0.0698
6477,-0.0523
6478,-0.0349
6479,-0.0175
6480,-0.0
6481,0.0175
6482,0.0349
6483,0.0523
6484,0.0698
6485,0.0872
6486,0.1045
6487,0.1219
6488,0.1392
6489,0.1564
6490,0.1736
6491,0.1908
6492,0.2079
6493,0.225
6494,0.2419
6495,0.2588
6496,0.2756
6497,0.2924
6498,0.309
6499,0.3256
6500,0.342
6501,0.3584
6502,0.3746
6503,0.3907
6504,0.4067
6505,0.4226
6506,0.4384
6507,0.454
6508,0.4695
6509,0.4848
6510,0.5
6511,0.515
6512,0.5299
6513,0.5446
6514,0.5592
6515,0.5736
6516,0.5878
6517,0.6018
6518,0.6157
6519,0.6293
6520,0.6428
6521,0.6561
6522,0.6691
6523,0.682
6524,0.6947
6525,0.7071
6526,0.7193
6527,0.7314
6528,0.7431
6529,0.7547
6530,0.766
6531,0.7771
6532,0.788
6533,0.7986
6534,0.809
6535,0.8192
6536,0.829
6537,0.8387
6538,0.848
6539,0.8572
6540,0.866
6541,0.8746
6542,0.8829
6543,0.891
6544,0.8988
6545,0.9063
6546,0.9135
6547,0.9205
6548,0.9272
6549,0.9336
6550,0.9397
6551,0.9455
6552,0.9511
6553,0.9563
6554,0.9613
6555,0.9659
6556,0.9703
6557,0.9744
6558,0.9781
6559,0.9816
6560,0.9848
6561,0.9877
6562,0.9903
6563,0.9925
6564,0.9945
6565,0.9962
6566,0.9976
6567,0.9986
6568,0.9994
6569,0.9998
6570,1.0
6571,0.9998
6572,0.9994
6573,0.9986
6574,0.9976
6575,0.9962
6576,0.9945
6577,0.9925
6578,0.9903
6579,0.9877
6580,0.9848
6581,0.9816
6582,0.9781
6583,0.9744
6584,0.9703
6585,0.9659
6586,0.9613
6587,0.9563
6588,0.9511
6589,0.9455
6590,0.9397
6591,0.9336
6592,0.9272
6593,0.9205
6594,0.9135
6595,0.9063
6596,0.8988
6597,0.891
6598,0.8829
6599,0.8746
6600,0.866
6601,0.8572
6602,0.848
6603,0.8387
6604,0.829
6605,0.8192
6606,0.809
6607,0.7986
6608,0.788
6609,0.7771
6610,0.766
6611,0.7547
6612,0.7431
6613,0.7314
6614,0.7193
6615,0.7071
6616,0.6947
6617,0.682
6618,0.6691
6619,0.6561
6620,0.6428
6621,0.6293
6622,0.6157
6623,0.6018
6624,0.5878
6625,0.5736
6626,0.5592
6627,0.5446
6628,0.5299
6629,0.515
6630,0.5
6631,0.4848
6632,0.4695
6633,0.454
6634,0.4384
6635,0.4226
6636,0.4067
6637,0.3907
6638,0.3746
6639,0.3584
6640,0.342
6641,0.3256
6642,0.309
6643,0.2924
6644,0.2756
6645,0.2588
6646,0.2419
6647,0.225
6648,0.2079
6649,0.1908
6650,0.1736
6651,0.1564
6652,0.1392
6653,0.1219
6654,0.1045
6655,0.0872
6656,0.0698
6657,0.0523
6658,0.0349
6659,0.0175
6660,0.0
6661,-0.0175
6662,-0.0349
6663,-0.0523
6664,-0.0698
6665,-0.0872
6666,-0.1045
6667,-0.1219
6668,-0.1392
6669,-0.1564
6670,-0.1736
6671,-0.1908
6672,-0.2079
6673,-0.225
6674,-0.2419
6675,-0.2588
6676,-0.2756
6677,-0.2924
6678,-0.309
6679,-0.3256
6680,-0.342
6681,-0.3584
6682,-0.3746
6683,-0.3907
6684,-0.4067
6685,-0.4226
6686,-0.4384
6687,-0.454
6688,-0.4695
6689,-0.4848
6690,-0.5
6691,-0.515
6692,-0.5299
6693,-0.5446
6694,-0.5592
6695,-0.5736
6696,-0.5878
6697,-0.6018
6698,-0.6157
6699,-0.6293
6700,-0.6428
6701,-0.6561
6702,-0.6691
6703,-0.682
6704,-0.6947
6705,-0.7071
6706,-0.7193
6707,-0.7314
6708,-0.7431
6709,-0.7547
6710,-0.766
6711,-0.7771
6712,-0.788
6713,-0.7986
6714,-0.809
6715,-0.8192
6716,-0.829
6717,-0.8387
6718,-0.848
6719,-0.8572
6720,-0.866
6721,-0.8746
6722,-0.8829
6723,-0.891
6724,-0.8988
6725,-0.9063
6726,-0.9135
6727,-0.9205
6728,-0.9272
6729,-0.9336
6730,-0.9397
6731,-0.9455
6732,-0.9511
6733,-0.9563
6734,-0.9613
6735,-0.9659
6736,-0.9703
6737,-0.9744
6738,-0.9781
6739,-0.9816
6740,-0.9848
6741,-0.9877
6742,-0.9903
6743,-0.9925
6744,-0.9945
6745,-0.9962
6746,-0.9976
6747,-0.9986
6748,-0.9994
6749,-0.9998
6750,-1.0
6751,-0.9998
6752,-0.9994
6753,-0.9986
6754,-0.9976
6755,-0.9962
6756,-0.9945
6757,-0.9925
6758,-0.9903
6759,-0.9877
6760,-0.9848
6761,-0.9816
6762,-0.9781
6763,-0.9744
6764,-0.9703
6765,-0.9659
6766,-0.9613
6767,-0.9563
6768,-0.9511
6769,-0.9455
6770,-0.9397
6771,-0.9336
6772,-0.9272
6773,-0.9205
6774,-0.9135
6775,-0.9063
6776,-0.8988
6777,-0.891
6778,-0.8829
6779,-0.8746
6780,-0.866
6781,-0.8572
6782,-0.848
6783,-0.8387
6784,-0.829
6785,-0.8192
6786,-0.809
6787,-0.7986
6788,-0.788
6789,-0.7771
6790,-0.766
6791,-0.7547
6792,-0.7431
6793,-0.7314
6794,-0.7193
6795,-0.7071
6796,-0.6947
6797,-0.682
6798,-0.6691
6799,-0.6561
6800,-0.6428
6801,-0.6293
6802,-0.6157
6803,-0.6018
6804,-0.5878
6805,-0.5736
6806,-0.5592
6807,-0.5446
6808,-0.5299
6809,-0.515
6810,-0.5
6811,-0.4848
6812,-0.4695
6813,-0.454
6814,-0.4384
6815,-0.4226
6816,-0.4067
6817,-0.3907
6818,-0.3746
6819,-0.3584
6820,-0.342
6821,-0.3256
6822,-0.309
6823,-0.2924
6824,-0.2756
6825,-0.2588
6826,-0.2419
6827,-0.225
6828,-0.2079
6829,-0.1908
6830,-0.1736
6831,-0.1564
6832,-0.1392
6833,-0.1219
6834,-0.1045
6835,-0.0872
6836,-0.0698
6837,-0.0523
6838,-0.0349
6839,-0.0175
6840,0.0
6841,0.0175
6842,0.0349
6843,0.0523
6844,0.0698
6845,0.0872
6846,0.1045
6847,0.1219
6848,0.1392
6849,0.1564
6850,0.1736
6851,0.1908
6852,0.2079
6853,0.225
6854,0.2419
6855,0.2588
6856,0.2756
6857,0.2924
6858,0.309
6859,0.3256
6860,0.342
6861,0.3584
6862,0.3746
6863,0.3907
6864,0.4067
6865,0.4226
6866,0.4384
6867,0.454
6868,0.4695
6869,0.4848
6870,0.5
6871,0.515
6872,0.5299
6873,0.5446
6874,0.5592
6875,0.5736
6876,0.5878
6877,0.6018
6878,0.6157
6879,0.6293
6880,0.6428
6881,0.6561
6882,0.6691
6883,0.682
6884,0.6947
6885,0.7071
6886,0.7193
6887,0.7314
6888,0.7431
6889,0.7547
6890,0.766
6891,0.7771
6892,0.788
6893,0.7986
6894,0.809
6895,0.8192
6896,0.829
6897,0.8387
6898,0.848
6899,0.8572
6900,0.866
6901,0.8746
6902,0.8829
6903,0.891
6904,0.8988
6905,0.9063
6906,0.9135
6907,0.9205
6908,0.9272
6909,0.9336
6910,0.9397
6911,0.9455
6912,0.9511
6913,0.9563
6914,0.9613
6915,0.9659
6916,0.9703
6917,0.9744
6918,0.9781
6919,0.9816
6920,0.9848
6921,0.9877
6922,0.9903
6923,0.9925
6924,0.9945
6925,0.9962
6926,0.9976
6927,0.9986
6928,0.9994
6929,0.9998
6930,1.0
6931,0.9998
6932,0.9994
6933,0.9986
6934,0.9976
6935,0.9962
6936,0.9945
6937,0.9925
6938,0.9903
6939,0.9877
6940,0.9848
6941,0.9816
6942,0.9781
6943,0.9744
6944,0.9703
6945,0.9659
6946,0.9613
6947,0.9563
6948,0.9511
6949,0.9455
6950,0.9397
6951,0.9336
6952,0.9272
6953,0.9205
6954,0.9135
6955,0.9063
6956,0.8988
6957,0.891
6958,0.8829
6959,0.8746
6960,0.866
6961,0.8572
6962,0.848
6963,0.8387
6964,0.829
6965,0.8192
6966,0.809
6967,0.7986
6968,0.788
6969,0.7771
6970,0.766
6971,0.7547
6972,0.7431
6973,0.7314
6974,0.7193
6975,0.7071
6976,0.6947
6977,0.682
6978,0.6691
6979,0.6561
6980,0.6428
6981,0.6293
6982,0.6157
6983,0.6018
6984,0.5878
6985,0.5736
6986,0.5592
6987,0.5446
6988,0.5299
6989,0.515
6990,0.5
6991,0.4848
6992,0.4695
6993,0.454
6994,0.4384
6995,0.4226
6996,0.4067
6997,0.3907
6998,0.3746
6999,0.3584
7000,0.342
7001,0.3256
7002,0.309
7003,0.2924
7004,0.2756
7005,0.2588
7006,0.2419
7007,0.225
7008,0.2079
7009,0.1908
7010,0.1736
7011,0.1564
7012,0.1392
7013,0.1219
7014,0.1045
7015,0.0872
7016,0.0698
7017,0.0523
7018,0.0349
7019,0.0175
7020,0.0
7021,-0.0175
7022,-0.0349
7023,-0.0523
7024,-0.0698
7025,-0.0872
7026,-0.1045
7027,-0.1219
7028,-0.1392
7029,-0.1564
7030,-0.1736
7031,-0.1908
7032,-0.2079
7033,-0.225
7034,-0.2419
7035,-0.2588
7036,-0.2756
7037,-0.2924
7038,-0.309
7039,-0.3256
7040,-0.342
7041,-0.3584
7042,-0.3746
7043,-0.3907
7044,-0.4067
7045,-0.4226
7046,-0.4384
7047,-0.454
7048,-0.4695
7049,-0.4848
7050,-0.5
7051,-0.515
7052,-0.5299
7053,-0.5446
7054,-0.5592
7055,-0.5736
7056,-0.5878
7057,-0.6018
7058,-0.6157
7059,-0.6293
7060,-0.6428
7061,-0.6561
7062,-0.6691
7063,-0.682
7064,-0.6947
7065,-0.7071
7066,-0.7193
7067,-0.7314
7068,-0.7431
7069,-0.7547
7070,-0.766
7071,-0.7771
7072,-0.788
7073,-0.7986
7074,-0.809
7075,-0.8192
7076,-0.829
7077,-0.8387
7078,-0.848
7079,-0.8572
7080,-0.866
7081,-0.8746
7082,-0.8829
7083,-0.891
7084,-0.8988
7085,-0.9063
7086,-0.9135
7087,-0.9205
7088,-0.9272
7089,-0.9336
7090,-0.9397
7091,-0.9455
7092,-0.9511
7093,-0.9563
7094,-0.9613
7095,-0.9659
7096,-0.9703
7097,-0.9744
7098,-0.9781
7099,-0.9816
7100,-0.9848
7101,-0.9877
7102,-0.9903
7103,-0.9925
7104,-0.9945
7105,-0.9962
7106,-0.9976
7107,-0.9986
7108,-0.9994
7109,-0.9998
7110,-1.0
7111,-0.9998
7112,-0.9994
7113,-0.9986
7114,-0.9976
7115,-0.9962
7116,-0.9945
7117,-0.9925
7118,-0.9903
7119,-0.9877
7120,-0.9848
7121,-0.9816
7122,-0.9781
7123,-0.9744
7124,-0.9703
7125,-0.9659
7126,-0.9613
7127,-0.9563
7128,-0.9511
7129,-0.9455
7130,-0.9397
7131,-0.9336
7132,-0.9272
7133,-0.9205
7134,-0.9135
7135,-0.9063
7136,-0.8988
7137,-0.891
7138,-0.8829
7139,-0.8746
7140,-0.866
7141,-0.8572
7142,-0.848
7143,-0.8387
7144,-0.829
7145,-0.8192
7146,-0.809
7147,-0.7986
7148,-0.788
7149,-0.7771
7150,-0.766
7151,-0.7547
7152,-0.7431
7153,-0.7314
7154,-0.7193
7155,-0.7071
7156,-0.6947
7157,-0.682
7158,-0.6691
7159,-0.6561
7160,-0.6428
7161,-0.6293
7162,-0.6157
7163,-0.6018
7164,-0.5878
7165,-0.5736
7166,-0.5592
7167,-0.5446
7168,-0.5299
7169,-0.515
7170,-0.5
7171,-0.4848
7172,-0.4695
7173,-0.454
7174,-0.4384
7175,-0.4226
7176,-0.4067
7177,-0.3907
7178,-0.3746
7179,-0.3584
7180,-0.342
7181,-0.3256
7182,-0.309
7183,-0.2924
7184,-0.2756
7185,-0.2588
7186,-0.2419
7187,-0.225
7188,-0.2079
7189,-0.1908
7190,-0.1736
7191,-0.1564
7192,-0.1392
7193,-0.1219
7194,-0.1045
7195,-0.0872
7196,-0.0698
7197,-0.0523
7198,-0.0349
7199,-0.0175
7200,-0.0
7201,0.0175
7202,0.0349
7203,0.0523
7204,0.0698
7205,0.0872
7206,0.1045
7207,0.1219
7208,0.1392
7209,0.1564
7210,0.1736
7211,0.1908
7212,0.2079
7213,0.225
7214,0.2419
7215,0.2588
7216,0.2756
7217,0.2924
7218,0.309
7219,0.3256
7220,0.342
7221,0.3584
7222,0.3746
7223,0.3907
7224,0.4067
7225,0.4226
7226,0.4384
7227,0.454
7228,0.4695
7229,0.4848
7230,0.5
7231,0.515
7232,0.5299
7233,0.5446
7234,0.5592
7235,0.5736
7236,0.5878
7237,0.6018
7238,0.6157
7239,0.6293
7240,0.6428
7241,0.6561
7242,0.6691
7243,0.682
7244,0.6947
7245,0.7071
7246,0.7193
7247,0.7314
7248,0.7431
7249,0.7547
7250,0.766
7251,0.7771
7252,0.788
7253,0.7986
7254,0.809
7255,0.8192
7256,0.829
7257,0.8387
7258,0.848
7259,0.8572
7260,0.866
7261,0.8746
7262,0.8829
7263,0.891
7264,0.8988
7265,0.9063
7266,0.9135
7267,0.9205
7268,0.9272
7269,0.9336
7270,0.9397
7271,0.9455
7272,0.9511
7273,0.9563
7274,0.9613
7275,0.9659
7276,0.9703
7277,0.9744
7278,0.9781
7279,0.9816
7280,0.9848
7281,0.9877
7282,0.9903
7283,0.9925
7284,0.9945
7285,0.9962
7286,0.9976
7287,0.9986
7288,0.9994
7289,0.9998
7290,1.0
7291,0.9998
7292,0.9994
7293,0.9986
7294,0.9976
7295,0.9962
7296,0.9945
7297,0.9925
7298,0.9903
7299,0.9877
7300,0.9848
7301,0.9816
7302,0.9781
7303,0.9744
7304,0.9703
7305,0.9659
7306,0.9613
7307,0.9563
7308,0.9511
7309,0.9455
7310,0.9397
7311,0.9336
7312,0.9272
7313,0.9205
7314,0.9135
7315,0.9063
7316,0.8988
7317,0.891
7318,0.8829
7319,0.8746
7320,0.866
7321,0.8572
7322,0.848
7323,0.8387
7324,0.829
7325,0.8192
7326,0.809
7327,0.7986
7328,0.788
7329,0.7771
7330,0.766
7331,0.7547
7332,0.7431
7333,0.7314
7334,0.7193
7335,0.7071
7336,0.6947
7337,0.682
7338,0.6691
7339,0.6561
7340,0.6428
7341,0.6293
7342,0.6157
7343,0.6018
7344,0.5878
7345,0.5736
7346,0.5592
7347,0.5446
